no.	s/r/d	tm		type	seq	nbb	ack
225	snd	1.836997	A	74	0	676
226	rcv	1.837136	D	725	50	74
227	snd	1.837296	A	74	0	726
228	rcv	1.837385	D	775	50	74
229	snd	1.837663	A	74	0	776
230	rcv	1.837819	D	825	50	74
231	snd	1.838178	A	74	0	826
232	rcv	1.838303	D	875	50	74
233	snd	1.838457	A	74	0	876
234	rcv	1.838541	D	925	50	74
235	snd	1.838681	A	74	0	926
236	rcv	1.838838	D	975	50	74
237	snd	1.839277	A	74	0	976
238	rcv	1.839375	D	525	50	74
239	snd	1.839621	A	74	0	976
240	rcv	1.839755	D	525	50	74
241	snd	1.839993	A	74	0	976
242	rcv	1.840077	D	575	50	74
243	snd	1.840444	A	74	0	976
244	rcv	1.840835	D	625	50	74
245	snd	1.841059	A	74	0	976
246	rcv	1.841148	D	725	50	74
247	snd	1.841284	A	74	0	976
248	rcv	1.841372	D	775	50	74
249	snd	1.841475	A	74	0	976
250	rcv	1.841538	D	825	50	74
251	snd	1.841641	A	74	0	976
252	rcv	1.841694	D	925	50	74
253	snd	1.841767	A	74	0	976
254	rcv	1.841819	D	975	50	74
255	snd	1.841891	A	74	0	976
256	rcv	1.841935	D	525	50	74
257	snd	1.842005	A	74	0	976
258	rcv	1.842049	D	525	50	74
259	snd	1.842117	A	74	0	976
260	rcv	1.842161	D	575	50	74
261	snd	1.842229	A	74	0	976
262	rcv	1.842271	D	625	50	74
263	snd	1.842342	A	74	0	976
264	rcv	1.842386	D	675	50	74
265	snd	1.842454	A	74	0	976
266	rcv	1.842498	D	725	50	74
267	snd	1.842575	A	74	0	976
268	rcv	1.842658	D	775	50	74
269	snd	1.842862	A	74	0	976
270	rcv	1.842977	D	825	50	74
271	snd	1.843159	A	74	0	976
272	rcv	1.843262	D	875	50	74
273	snd	1.843367	A	74	0	976
274	rcv	1.843444	D	925	50	74
275	snd	1.843616	A	74	0	976
276	rcv	1.843713	D	975	50	74
277	snd	1.843853	A	74	0	976
278	rcv	1.843905	D	525	50	74
279	snd	1.844028	A	74	0	976
280	rcv	1.844124	D	575	50	74
281	snd	1.844287	A	74	0	976
282	rcv	1.844361	D	625	50	74
283	snd	1.844480	A	74	0	976
284	rcv	1.844576	D	725	50	74
285	snd	1.844731	A	74	0	976
286	rcv	1.844804	D	775	50	74
287	snd	1.844972	A	74	0	976
288	rcv	1.845023	D	825	50	74
289	snd	1.845142	A	74	0	976
290	rcv	1.845238	D	875	50	74
291	snd	1.845383	A	74	0	976
292	rcv	1.845585	D	975	50	74
293	snd	1.845708	A	74	0	976
294	rcv	1.845805	D	525	50	74
295	snd	1.845965	A	74	0	976
296	rcv	1.846040	D	525	50	74
297	snd	1.846205	A	74	0	976
298	rcv	1.846255	D	575	50	74
299	snd	1.846399	A	74	0	976
300	rcv	1.846495	D	625	50	74
301	snd	1.846640	A	74	0	976
302	rcv	1.846689	D	675	50	74
303	snd	1.846832	A	74	0	976
304	rcv	1.846882	D	725	50	74
305	snd	1.847001	A	74	0	976
306	rcv	1.847096	D	775	50	74
307	snd	1.847235	A	74	0	976
308	rcv	1.847328	D	825	50	74
309	snd	1.847471	A	74	0	976
310	rcv	1.847544	D	975	50	74
311	snd	1.847684	A	74	0	976
312	rcv	1.847757	D	525	50	74
313	snd	1.847922	A	74	0	976
314	rcv	1.847995	D	525	50	74
315	snd	1.848111	A	74	0	976
316	rcv	1.848204	D	575	50	74
317	snd	1.848370	A	74	0	976
318	rcv	1.848442	D	625	50	74
319	snd	1.848605	A	74	0	976
320	rcv	1.848676	D	675	50	74
321	snd	1.848814	A	74	0	976
322	rcv	1.848907	D	725	50	74
323	snd	1.849071	A	74	0	976
324	rcv	1.849143	D	775	50	74
325	snd	1.849265	A	74	0	976
326	rcv	1.849314	D	825	50	74
327	snd	1.849470	A	74	0	976
328	rcv	1.849543	D	875	50	74
329	snd	1.849687	A	74	0	976
330	rcv	1.849780	D	975	50	74
331	snd	1.849876	A	74	0	976
332	rcv	1.849949	D	525	50	74
333	snd	1.850085	A	74	0	976
334	rcv	1.850177	D	525	50	74
335	snd	1.850331	A	74	0	976
336	rcv	1.850381	D	575	50	74
337	snd	1.850495	A	74	0	976
338	rcv	1.850587	D	625	50	74
339	snd	1.850753	A	74	0	976
340	rcv	1.850825	D	725	50	74
341	snd	1.850987	A	74	0	976
342	rcv	1.851058	D	775	50	74
343	snd	1.851173	A	74	0	976
344	rcv	1.851221	D	825	50	74
345	snd	1.851382	A	74	0	976
346	rcv	1.851477	D	875	50	74
347	snd	1.851589	A	74	0	976
348	rcv	1.851661	D	925	50	74
349	snd	1.851821	A	74	0	976
350	rcv	1.851913	D	975	50	74
351	snd	1.852077	A	74	0	976
352	rcv	1.852149	D	575	50	74
353	snd	1.852292	A	74	0	976
354	rcv	1.852364	D	675	50	74
355	snd	1.852506	A	74	0	976
356	rcv	1.852579	D	725	50	74
357	snd	1.852672	A	74	0	976
358	rcv	1.852766	D	775	50	74
359	snd	1.852891	A	74	0	976
360	rcv	1.852950	D	825	50	74
361	snd	1.853082	A	74	0	976
362	rcv	1.853146	D	875	50	74
363	snd	1.853237	A	74	0	976
364	rcv	1.853292	D	925	50	74
365	snd	1.853377	A	74	0	976
366	rcv	1.853428	D	975	50	74
367	snd	1.853508	A	74	0	976
368	rcv	1.853561	D	1025	50	74
369	snd	1.853743	A	74	0	1026
370	rcv	1.853820	D	575	50	74
371	snd	1.853968	A	74	0	1026
372	rcv	1.854057	D	575	50	74
373	snd	1.854419	A	74	0	1026
374	rcv	1.854519	D	625	50	74
375	snd	1.854644	A	74	0	1026
376	rcv	1.854720	D	675	50	74
377	snd	1.854840	A	74	0	1026
378	rcv	1.854919	D	725	50	74
379	snd	1.855047	A	74	0	1026
380	rcv	1.855126	D	775	50	74
381	snd	1.855251	A	74	0	1026
382	rcv	1.855330	D	825	50	74
383	snd	1.855461	A	74	0	1026
384	rcv	1.855515	D	875	50	74
385	snd	1.855616	A	74	0	1026
386	rcv	1.855677	D	925	50	74
387	snd	1.855772	A	74	0	1026
388	rcv	1.855845	D	975	50	74
389	snd	1.856153	A	74	0	1026
390	rcv	1.856265	D	1025	50	74
391	snd	1.856452	A	74	0	1026
392	rcv	1.856566	D	575	50	74
393	snd	1.856704	A	74	0	1026
394	rcv	1.856786	D	575	50	74
395	snd	1.857233	A	74	0	1026
396	rcv	1.857350	D	625	50	74
397	snd	1.857701	A	74	0	1026
398	rcv	1.857781	D	675	50	74
399	snd	1.857866	A	74	0	1026
400	rcv	1.857916	D	725	50	74
401	snd	1.857992	A	74	0	1026
402	rcv	1.858039	D	825	50	74
403	snd	1.858111	A	74	0	1026
404	rcv	1.858156	D	875	50	74
405	snd	1.858227	A	74	0	1026
406	rcv	1.858270	D	925	50	74
407	snd	1.858340	A	74	0	1026
408	rcv	1.858384	D	975	50	74
409	snd	1.858457	A	74	0	1026
410	rcv	1.858501	D	1025	50	74
411	snd	1.858570	A	74	0	1026
412	rcv	1.858613	D	575	50	74
413	snd	1.858681	A	74	0	1026
414	rcv	1.858725	D	575	50	74
415	snd	1.858794	A	74	0	1026
416	rcv	1.858839	D	625	50	74
417	snd	1.858907	A	74	0	1026
418	rcv	1.858950	D	675	50	74
419	snd	1.859017	A	74	0	1026
420	rcv	1.859060	D	725	50	74
421	snd	1.859128	A	74	0	1026
422	rcv	1.859171	D	775	50	74
423	snd	1.859238	A	74	0	1026
424	rcv	1.859282	D	825	50	74
425	snd	1.859350	A	74	0	1026
426	rcv	1.859393	D	875	50	74
427	snd	1.859460	A	74	0	1026
428	rcv	1.859503	D	925	50	74
429	snd	1.859570	A	74	0	1026
430	rcv	1.859613	D	975	50	74
431	snd	1.859680	A	74	0	1026
432	rcv	1.859722	D	1025	50	74
433	snd	1.859789	A	74	0	1026
434	rcv	1.859831	D	575	50	74
435	snd	1.859898	A	74	0	1026
436	rcv	1.859940	D	575	50	74
437	snd	1.860007	A	74	0	1026
438	rcv	1.860049	D	625	50	74
439	snd	1.860115	A	74	0	1026
440	rcv	1.860157	D	675	50	74
441	snd	1.860222	A	74	0	1026
442	rcv	1.860264	D	725	50	74
443	snd	1.860331	A	74	0	1026
444	rcv	1.860374	D	775	50	74
445	snd	1.860440	A	74	0	1026
446	rcv	1.860483	D	875	50	74
447	snd	1.860550	A	74	0	1026
448	rcv	1.860592	D	925	50	74
449	snd	1.860659	A	74	0	1026
450	rcv	1.860701	D	975	50	74
451	snd	1.860767	A	74	0	1026
452	rcv	1.860810	D	1025	50	74
453	snd	1.860876	A	74	0	1026
454	rcv	1.860917	D	575	50	74
455	snd	1.860984	A	74	0	1026
456	rcv	1.861026	D	575	50	74
457	snd	1.861093	A	74	0	1026
458	rcv	1.861135	D	625	50	74
459	snd	1.861202	A	74	0	1026
460	rcv	1.861245	D	675	50	74
461	snd	1.861311	A	74	0	1026
462	rcv	1.861353	D	725	50	74
463	snd	1.861423	A	74	0	1026
464	rcv	1.861466	D	775	50	74
465	snd	1.861532	A	74	0	1026
466	rcv	1.861574	D	825	50	74
467	snd	1.861641	A	74	0	1026
468	rcv	1.861684	D	925	50	74
469	snd	1.861750	A	74	0	1026
470	rcv	1.861793	D	975	50	74
471	snd	1.861859	A	74	0	1026
472	rcv	1.861901	D	1025	50	74
473	snd	1.861967	A	74	0	1026
474	rcv	1.862009	D	575	50	74
475	snd	1.862076	A	74	0	1026
476	rcv	1.862118	D	575	50	74
477	snd	1.862184	A	74	0	1026
478	rcv	1.862226	D	625	50	74
479	snd	1.862292	A	74	0	1026
480	rcv	1.862334	D	675	50	74
481	snd	1.862401	A	74	0	1026
482	rcv	1.862443	D	725	50	74
483	snd	1.862511	A	74	0	1026
484	rcv	1.862555	D	775	50	74
485	snd	1.862621	A	74	0	1026
486	rcv	1.862664	D	825	50	74
487	snd	1.862731	A	74	0	1026
488	rcv	1.862773	D	875	50	74
489	snd	1.862839	A	74	0	1026
490	rcv	1.862880	D	925	50	74
491	snd	1.862947	A	74	0	1026
492	rcv	1.862989	D	975	50	74
493	snd	1.863055	A	74	0	1026
494	rcv	1.863097	D	1025	50	74
495	snd	1.863165	A	74	0	1026
496	rcv	1.863207	D	575	50	74
497	snd	1.863274	A	74	0	1026
498	rcv	1.863316	D	625	50	74
499	snd	1.863382	A	74	0	1026
500	rcv	1.863425	D	725	50	74
501	snd	1.863490	A	74	0	1026
502	rcv	1.863531	D	775	50	74
503	snd	1.863598	A	74	0	1026
504	rcv	1.863639	D	825	50	74
505	snd	1.863748	A	74	0	1026
506	rcv	1.863807	D	875	50	74
507	snd	1.863961	A	74	0	1026
508	rcv	1.864038	D	925	50	74
509	snd	1.864208	A	74	0	1026
510	rcv	1.864284	D	975	50	74
511	snd	1.864428	A	74	0	1026
512	rcv	1.864503	D	1025	50	74
513	snd	1.864672	A	74	0	1026
514	rcv	1.864745	D	575	50	74
515	snd	1.864913	A	74	0	1026
516	rcv	1.864986	D	575	50	74
517	snd	1.865081	A	74	0	1026
518	rcv	1.865175	D	675	50	74
519	snd	1.865346	A	74	0	1026
520	rcv	1.865420	D	725	50	74
521	snd	1.865583	A	74	0	1026
522	rcv	1.865657	D	775	50	74
523	snd	1.865816	A	74	0	1026
524	rcv	1.865888	D	825	50	74
525	snd	1.866032	A	74	0	1026
526	rcv	1.866104	D	875	50	74
527	snd	1.866200	A	74	0	1026
528	rcv	1.866273	D	925	50	74
529	snd	1.866442	A	74	0	1026
530	rcv	1.866514	D	975	50	74
531	snd	1.866683	A	74	0	1026
532	rcv	1.866734	D	1025	50	74
533	snd	1.866852	A	74	0	1026
534	rcv	1.866925	D	625	50	74
535	snd	1.867089	A	74	0	1026
536	rcv	1.867162	D	675	50	74
537	snd	1.867303	A	74	0	1026
538	rcv	1.867375	D	725	50	74
539	snd	1.867516	A	74	0	1026
540	rcv	1.867588	D	775	50	74
541	snd	1.867745	A	74	0	1026
542	rcv	1.867817	D	825	50	74
543	snd	1.867934	A	74	0	1026
544	rcv	1.868027	D	875	50	74
545	snd	1.868187	A	74	0	1026
546	rcv	1.868259	D	925	50	74
547	snd	1.868421	A	74	0	1026
548	rcv	1.868471	D	975	50	74
549	snd	1.868627	A	74	0	1026
550	rcv	1.868699	D	1025	50	74
551	snd	1.868861	A	74	0	1026
552	rcv	1.868932	D	1075	50	74
553	snd	1.869049	A	74	0	1076
554	rcv	1.869142	D	625	50	74
555	snd	1.869287	A	74	0	1076
556	rcv	1.869360	D	625	50	74
557	snd	1.869501	A	74	0	1076
558	rcv	1.869572	D	675	50	74
559	snd	1.869715	A	74	0	1076
560	rcv	1.869774	D	725	50	74
561	snd	1.869917	A	74	0	1076
562	rcv	1.870010	D	825	50	74
563	snd	1.870155	A	74	0	1076
564	rcv	1.870341	D	875	50	74
565	snd	1.870442	A	74	0	1076
566	rcv	1.870503	D	925	50	74
567	snd	1.870587	A	74	0	1076
568	rcv	1.870637	D	975	50	74
569	snd	1.870717	A	74	0	1076
570	rcv	1.870771	D	1025	50	74
571	snd	1.870849	A	74	0	1076
572	rcv	1.870982	D	1075	50	74
573	snd	1.871081	A	74	0	1076
574	rcv	1.871163	D	625	50	74
575	snd	1.871383	A	74	0	1076
576	rcv	1.871855	D	625	50	74
577	snd	1.872142	A	74	0	1076
578	rcv	1.872443	D	675	50	74
579	snd	1.872618	A	74	0	1076
580	rcv	1.872791	D	725	50	74
581	snd	1.872968	A	74	0	1076
582	rcv	1.873088	D	775	50	74
583	snd	1.873307	A	74	0	1076
584	rcv	1.873368	D	825	50	74
585	snd	1.873453	A	74	0	1076
586	rcv	1.873506	D	875	50	74
587	snd	1.873589	A	74	0	1076
588	rcv	1.873644	D	925	50	74
589	snd	1.873725	A	74	0	1076
590	rcv	1.873918	D	1025	50	74
591	snd	1.874055	A	74	0	1076
592	rcv	1.874150	D	1075	50	74
593	snd	1.874285	A	74	0	1076
594	rcv	1.874363	D	625	50	74
595	snd	1.874536	A	74	0	1076
596	rcv	1.874612	D	625	50	74
597	snd	1.874779	A	74	0	1076
