no.	s/r/d	tm		type	seq	nbb	ack
210	snd	0.022307	D	775	50	74
211	snd	0.022382	D	825	50	74
212	snd	0.022493	D	875	50	74
213	snd	0.022560	D	925	50	74
214	snd	0.022637	D	975	50	74
215	rcv	0.022724	A	74	0	526
216	snd	0.022849	D	575	50	74
217	drp	0.022875	D	625	50	74
218	snd	0.022990	D	675	50	74
219	snd	0.023095	D	725	50	74
220	snd	0.023186	D	775	50	74
221	snd	0.023266	D	825	50	74
222	snd	0.023334	D	875	50	74
223	snd	0.023453	D	925	50	74
224	snd	0.023504	D	975	50	74
225	snd	0.023578	D	1025	50	74
226	rcv	0.023653	A	74	0	526
227	snd	0.023749	D	575	50	74
228	snd	0.023839	D	575	50	74
229	snd	0.023924	D	625	50	74
230	snd	0.023995	D	675	50	74
231	snd	0.024094	D	725	50	74
232	snd	0.024151	D	775	50	74
233	snd	0.024226	D	825	50	74
234	snd	0.024324	D	875	50	74
235	snd	0.024398	D	925	50	74
236	snd	0.024453	D	975	50	74
237	snd	0.024512	D	1025	50	74
238	rcv	0.024588	A	74	0	526
239	snd	0.024664	D	575	50	74
240	snd	0.024786	D	575	50	74
241	snd	0.024893	D	625	50	74
242	snd	0.024957	D	675	50	74
243	snd	0.025037	D	725	50	74
244	drp	0.025084	D	775	50	74
245	snd	0.025168	D	825	50	74
246	snd	0.025230	D	875	50	74
247	snd	0.025325	D	925	50	74
248	snd	0.025395	D	975	50	74
249	snd	0.025470	D	1025	50	74
250	rcv	0.025553	A	74	0	526
251	snd	0.025653	D	575	50	74
252	snd	0.025748	D	575	50	74
253	snd	0.025826	D	625	50	74
254	snd	0.025930	D	675	50	74
255	snd	0.026001	D	725	50	74
256	snd	0.026080	D	775	50	74
257	snd	0.026135	D	825	50	74
258	snd	0.026180	D	875	50	74
259	snd	0.026229	D	925	50	74
260	snd	0.026310	D	975	50	74
261	snd	0.026364	D	1025	50	74
262	rcv	0.026420	A	74	0	526
263	snd	0.026469	D	575	50	74
264	snd	0.026535	D	575	50	74
265	snd	0.026585	D	625	50	74
266	snd	0.026634	D	675	50	74
267	snd	0.026682	D	725	50	74
268	snd	0.026731	D	775	50	74
269	drp	0.026758	D	825	50	74
270	snd	0.026799	D	875	50	74
271	snd	0.026847	D	925	50	74
272	snd	0.026896	D	975	50	74
273	snd	0.026944	D	1025	50	74
274	rcv	0.026996	A	74	0	526
275	snd	0.027049	D	575	50	74
276	snd	0.027111	D	575	50	74
277	snd	0.027160	D	625	50	74
278	snd	0.027210	D	675	50	74
279	snd	0.027259	D	725	50	74
280	snd	0.027307	D	775	50	74
281	snd	0.027355	D	825	50	74
282	drp	0.027382	D	875	50	74
283	snd	0.027420	D	925	50	74
284	snd	0.027468	D	975	50	74
285	snd	0.027519	D	1025	50	74
286	rcv	0.027570	A	74	0	526
287	snd	0.027619	D	575	50	74
288	snd	0.027751	D	575	50	74
289	snd	0.027803	D	625	50	74
290	snd	0.027856	D	675	50	74
291	snd	0.027907	D	725	50	74
292	snd	0.027956	D	775	50	74
293	snd	0.028004	D	825	50	74
294	snd	0.028054	D	875	50	74
295	snd	0.028103	D	925	50	74
296	snd	0.028152	D	975	50	74
297	snd	0.028200	D	1025	50	74
298	rcv	0.028253	A	74	0	526
299	snd	0.028308	D	575	50	74
300	drp	0.028348	D	575	50	74
301	snd	0.028389	D	625	50	74
302	drp	0.028417	D	675	50	74
303	snd	0.028459	D	725	50	74
304	snd	0.028507	D	775	50	74
305	snd	0.028555	D	825	50	74
306	snd	0.028603	D	875	50	74
307	snd	0.028652	D	925	50	74
308	snd	0.028703	D	975	50	74
309	snd	0.028751	D	1025	50	74
310	rcv	0.028803	A	74	0	526
311	snd	0.028852	D	575	50	74
312	snd	0.028921	D	575	50	74
313	drp	0.028949	D	625	50	74
314	snd	0.028989	D	675	50	74
315	snd	0.029038	D	725	50	74
316	snd	0.029086	D	775	50	74
317	snd	0.029137	D	825	50	74
318	snd	0.029180	D	875	50	74
319	snd	0.029228	D	925	50	74
320	snd	0.029276	D	975	50	74
321	snd	0.029325	D	1025	50	74
322	rcv	0.029380	A	74	0	576
323	snd	0.029444	D	625	50	74
324	snd	0.029495	D	675	50	74
325	snd	0.029547	D	725	50	74
326	snd	0.029591	D	775	50	74
327	snd	0.029639	D	825	50	74
328	snd	0.029687	D	875	50	74
329	snd	0.029737	D	925	50	74
330	snd	0.029789	D	975	50	74
331	snd	0.029837	D	1025	50	74
332	snd	0.029889	D	1075	50	74
333	rcv	0.029940	A	74	0	576
334	snd	0.029992	D	625	50	74
335	snd	0.030051	D	625	50	74
336	snd	0.030100	D	675	50	74
337	snd	0.030148	D	725	50	74
338	drp	0.030175	D	775	50	74
339	snd	0.030218	D	825	50	74
340	snd	0.030265	D	875	50	74
341	snd	0.030321	D	925	50	74
342	snd	0.030369	D	975	50	74
343	snd	0.030418	D	1025	50	74
344	snd	0.030464	D	1075	50	74
345	rcv	0.030516	A	74	0	576
346	snd	0.030564	D	625	50	74
347	snd	0.030627	D	625	50	74
348	snd	0.030677	D	675	50	74
349	snd	0.030725	D	725	50	74
350	snd	0.030772	D	775	50	74
351	snd	0.030825	D	825	50	74
352	snd	0.030872	D	875	50	74
353	snd	0.030922	D	925	50	74
354	drp	0.030949	D	975	50	74
355	snd	0.030988	D	1025	50	74
356	snd	0.031040	D	1075	50	74
357	rcv	0.031087	A	74	0	576
358	snd	0.031136	D	625	50	74
359	snd	0.031199	D	625	50	74
360	snd	0.031248	D	675	50	74
361	snd	0.031296	D	725	50	74
362	drp	0.031324	D	775	50	74
363	snd	0.031364	D	825	50	74
364	drp	0.031391	D	875	50	74
365	snd	0.031433	D	925	50	74
366	snd	0.031481	D	975	50	74
367	snd	0.031529	D	1025	50	74
368	snd	0.031576	D	1075	50	74
369	rcv	0.031628	A	74	0	576
370	snd	0.031681	D	625	50	74
371	drp	0.031722	D	625	50	74
372	snd	0.031762	D	675	50	74
373	snd	0.031810	D	725	50	74
374	snd	0.031860	D	775	50	74
375	snd	0.031909	D	825	50	74
376	snd	0.031956	D	875	50	74
377	snd	0.032004	D	925	50	74
378	snd	0.032055	D	975	50	74
379	snd	0.032105	D	1025	50	74
380	snd	0.032154	D	1075	50	74
381	rcv	0.032205	A	74	0	576
382	snd	0.032257	D	625	50	74
383	snd	0.032319	D	625	50	74
384	snd	0.032368	D	675	50	74
385	snd	0.032416	D	725	50	74
386	snd	0.032464	D	775	50	74
387	snd	0.032512	D	825	50	74
388	snd	0.032559	D	875	50	74
389	snd	0.032607	D	925	50	74
390	snd	0.032656	D	975	50	74
391	snd	0.032707	D	1025	50	74
392	snd	0.032750	D	1075	50	74
393	rcv	0.032801	A	74	0	576
394	snd	0.032849	D	625	50	74
395	snd	0.032916	D	625	50	74
396	snd	0.032965	D	675	50	74
397	snd	0.033013	D	725	50	74
398	drp	0.033040	D	775	50	74
399	snd	0.033078	D	825	50	74
400	snd	0.033129	D	875	50	74
401	snd	0.033173	D	925	50	74
402	snd	0.033220	D	975	50	74
403	snd	0.033268	D	1025	50	74
404	snd	0.033315	D	1075	50	74
405	rcv	0.033368	A	74	0	576
406	snd	0.033417	D	625	50	74
407	snd	0.033480	D	625	50	74
408	snd	0.033528	D	675	50	74
409	snd	0.033577	D	725	50	74
410	snd	0.033624	D	775	50	74
411	snd	0.033671	D	825	50	74
412	snd	0.033718	D	875	50	74
413	snd	0.033766	D	925	50	74
414	snd	0.033812	D	975	50	74
415	snd	0.033860	D	1025	50	74
416	snd	0.033909	D	1075	50	74
417	rcv	0.034048	A	74	0	576
418	drp	0.034103	D	625	50	74
419	drp	0.034165	D	625	50	74
420	snd	0.034258	D	675	50	74
421	snd	0.034346	D	725	50	74
422	snd	0.034424	D	775	50	74
423	drp	0.034466	D	825	50	74
424	snd	0.034538	D	875	50	74
425	snd	0.034611	D	925	50	74
426	snd	0.034688	D	975	50	74
427	snd	0.034760	D	1025	50	74
428	snd	0.034865	D	1075	50	74
429	rcv	0.035027	A	74	0	576
430	snd	0.035199	D	625	50	74
431	snd	0.035382	D	625	50	74
432	snd	0.035529	D	675	50	74
433	snd	0.035614	D	725	50	74
434	snd	0.035695	D	775	50	74
435	snd	0.035782	D	825	50	74
436	snd	0.035864	D	875	50	74
437	drp	0.035909	D	925	50	74
438	snd	0.035984	D	975	50	74
439	snd	0.036068	D	1025	50	74
440	snd	0.036152	D	1075	50	74
441	rcv	0.036257	A	74	0	576
442	snd	0.036344	D	625	50	74
443	snd	0.036453	D	625	50	74
444	snd	0.036534	D	675	50	74
445	snd	0.036611	D	725	50	74
446	drp	0.036652	D	775	50	74
447	snd	0.036722	D	825	50	74
448	snd	0.036803	D	875	50	74
449	snd	0.036883	D	925	50	74
450	snd	0.036965	D	975	50	74
451	snd	0.037046	D	1025	50	74
452	snd	0.037131	D	1075	50	74
453	rcv	0.037222	A	74	0	576
454	snd	0.037318	D	625	50	74
455	snd	0.037430	D	625	50	74
456	snd	0.037512	D	675	50	74
457	snd	0.037614	D	725	50	74
458	snd	0.037729	D	775	50	74
459	snd	0.037828	D	825	50	74
